Scholar Name,Title,Publication Link,Authors,Journal/Conference,DOI,Scholar Profile
Malin Song,"Total-factor CO2 performance in China's construction sector: Spatiotemporal trend, driver and future pathway",http://dx.doi.org/10.1016/j.eiar.2023.107346,"Xu, Chong | Yang, Fan | Zhou, Bo | Xu, Yiyin | Jiang, Jiahui | Chen, Xueli | Song, Malin","Environmental Impact Assessment Review, volume 104 (2024).",http://dx.doi.org/10.1016/j.eiar.2023.107346,https://scholargps.com/scholars/54475957797840/malin-song
Malin Song,Effects of modern agricultural demonstration zones on cropland utilization efficiency: An empirical study based on county pilot,http://dx.doi.org/10.1016/j.jenvman.2023.119530,"Zhang, Ziyi | Du, Juntao | Shen, Zhiyang | El Asraoui, Hassan | Song, Malin","Journal of Environmental Management, volume 349 (2024).",http://dx.doi.org/10.1016/j.jenvman.2023.119530,https://scholargps.com/scholars/54475957797840/malin-song
Malin Song,How Does Circular Economy Affect Firms’ Innovation Performance? The Interaction Effect of Open Innovation,http://dx.doi.org/10.1109/TEM.2023.3321887,"Pan, Xiongfeng | Yuan, Jiahong | Mangla, Sachin Kumar | Song, Malin | Siranova, Lenka | Ferraris, Alberto",IEEE Transactions on Engineering Management (2024).,http://dx.doi.org/10.1109/TEM.2023.3321887,https://scholargps.com/scholars/54475957797840/malin-song
Malin Song,On the Value of Smart Contract and Blockchain in Designing Fresh Product Supply Chains,http://dx.doi.org/10.1109/TEM.2023.3286883,"Zhu, Qingyuan | Sun, Yaoyao | Mangla, Sachin Kumar | Arisian, Sobhan | Song, Malin","IEEE Transactions on Engineering Management, volume 71 (2024).",http://dx.doi.org/10.1109/TEM.2023.3286883,https://scholargps.com/scholars/54475957797840/malin-song
Malin Song,Technological Innovation and Greener Energy Technology Adoption: Do Socioeconomic Conditions Make a Difference,http://dx.doi.org/10.1109/TEM.2023.3239427,"Song, Malin | Shahzad, Umer | Ractham, Peter | Goyal, Shanky",IEEE Transactions on Engineering Management (2024).,http://dx.doi.org/10.1109/TEM.2023.3239427,https://scholargps.com/scholars/54475957797840/malin-song
Daniel Rueckert,Transformer models in biomedicine,http://dx.doi.org/10.1186/s12911-024-02600-5,"Madan, Sumit | Lentzen, Manuel | Brandt, Johannes | Rueckert, Daniel | Hofmann-Apitius, Martin | Fröhlich, Holger","BMC Medical Informatics and Decision Making, volume 24, issue 1 (2024).",http://dx.doi.org/10.1186/s12911-024-02600-5,https://scholargps.com/scholars/32739527174271/daniel-rueckert
Daniel Rueckert,Evaluation and mitigation of the limitations of large language models in clinical decision-making,http://dx.doi.org/10.1038/s41591-024-03097-1,"Hager, Paul | Jungmann, Friederike | Holland, Robbie | Bhagat, Kunal | Hubrecht, Inga | Knauer, Manuel | Vielhauer, Jakob | Makowski, Marcus | Braren, Rickmer | Kaissis, Georgios | Rueckert, Daniel",Nature Medicine (2024).,http://dx.doi.org/10.1038/s41591-024-03097-1,https://scholargps.com/scholars/32739527174271/daniel-rueckert
Daniel Rueckert,Predictive uncertainty in deep learning–based MR image reconstruction using deep ensembles: Evaluation on the fastMRI data set,http://dx.doi.org/10.1002/mrm.30030,"Küstner, Thomas | Hammernik, Kerstin | Rueckert, Daniel | Hepp, Tobias | Gatidis, Sergios","Magnetic Resonance in Medicine, volume 92, issue 1, pages 289-302 (2024).",http://dx.doi.org/10.1002/mrm.30030,https://scholargps.com/scholars/32739527174271/daniel-rueckert
Daniel Rueckert,Reconciling privacy and accuracy in AI for medical imaging,http://dx.doi.org/10.1038/s42256-024-00858-y,"Ziller, Alexander | Mueller, Tamara T. | Stieger, Simon | Feiner, Leonhard F. | Brandt, Johannes | Braren, Rickmer | Rueckert, Daniel | Kaissis, Georgios","Nature Machine Intelligence, volume 6, issue 7, pages 764-774 (2024).",http://dx.doi.org/10.1038/s42256-024-00858-y,https://scholargps.com/scholars/32739527174271/daniel-rueckert
Daniel Rueckert,Incentivising the federation: gradient-based metrics for data selection and valuation in private decentralised training,http://dx.doi.org/10.1145/3655693.3660253,"Usynin, Dmitrii | Rueckert, Daniel | Kaissis, Georgios",EICC 2024: European Interdisciplinary Cybersecurity Conference (2024),http://dx.doi.org/10.1145/3655693.3660253,https://scholargps.com/scholars/32739527174271/daniel-rueckert
Daniel Rueckert,Synthetic Optical Coherence Tomography Angiographs for Detailed Retinal Vessel Segmentation Without Human Annotations,http://dx.doi.org/10.1109/TMI.2024.3354408,"Kreitner, Linus | Paetzold, Johannes C. | Rauch, Nikolaus | Chen, Chen | Hagag, Ahmed M. | Fayed, Alaa E. | Sivaprasad, Sobha | Rausch, Sebastian | Weichsel, Julian | Menze, Bjoern H. | ... | Menten, Martin J.","IEEE Transactions on Medical Imaging, volume 43, issue 6, pages 2061-2073 (2024).",http://dx.doi.org/10.1109/TMI.2024.3354408,https://scholargps.com/scholars/32739527174271/daniel-rueckert
Daniel Rueckert,Retinal small vessel pathology is associated with disease burden in multiple sclerosis,http://dx.doi.org/10.1177/13524585241247775,"Wicklein, Rebecca | Kreitner, Linus | Wild, Anna | Aly, Lilian | Rueckert, Daniel | Hemmer, Bernhard | Korn, Thomas | Menten, Martin J | Knier, Benjamin","Multiple Sclerosis Journal, volume 30, issue 7, pages 812-819 (2024).",http://dx.doi.org/10.1177/13524585241247775,https://scholargps.com/scholars/32739527174271/daniel-rueckert
Daniel Rueckert,Retinal vasculature of different diameters and plexuses exhibit distinct vulnerability in varying severity of diabetic retinopathy,http://dx.doi.org/10.1038/s41433-024-03021-4,"Fayed, Alaa E. | Menten, Martin J. | Kreitner, Linus | Paetzold, Johannes C. | Rueckert, Daniel | Bassily, Sherry M. | Fikry, Ramy R. | Hagag, Ahmed M. | Sivaprasad, Sobha","Eye, volume 38, issue 9, pages 1762-1769 (2024).",http://dx.doi.org/10.1038/s41433-024-03021-4,https://scholargps.com/scholars/32739527174271/daniel-rueckert
Daniel Rueckert,Evaluation of deep learning estimation of whole heart anatomy from automated cardiovascular magnetic resonance short- and long-axis analyses in UK Biobank,http://dx.doi.org/10.1093/ehjci/jeae123,"Muffoletto, Marica | Xu, Hao | Burns, Richard | Suinesiaputra, Avan | Nasopoulou, Anastasia | Kunze, Karl P | Neji, Radhouene | Petersen, Steffen E | Niederer, Steven A | Rueckert, Daniel | Young, Alistair A",European Heart Journal - Cardiovascular Imaging (2024).,http://dx.doi.org/10.1093/ehjci/jeae123,https://scholargps.com/scholars/32739527174271/daniel-rueckert
Daniel Rueckert,Deep-learning-based clustering of OCT images for biomarker discovery in age-related macular degeneration (PINNACLE study report 4),http://dx.doi.org/10.1016/j.xops.2024.100543,"Holland, Robbie | Kaye, Rebecca | Hagag, Ahmed M. | Leingang, Oliver | Taylor, Thomas R.P. | Bogunovic´, Hrvoje | Schmidt-Erfurth, Ursula | Scholl, Hendrik P.N. | Rueckert, Daniel | Lotery, Andrew J. | ... | Menten, Martin J.",Ophthalmology Science (2024).,http://dx.doi.org/10.1016/j.xops.2024.100543,https://scholargps.com/scholars/32739527174271/daniel-rueckert
Daniel Rueckert,Virtual reality-empowered deep-learning analysis of brain cells,http://dx.doi.org/10.1038/s41592-024-02245-2,"Kaltenecker, Doris | Al-Maskari, Rami | Negwer, Moritz | Hoeher, Luciano | Kofler, Florian | Zhao, Shan | Todorov, Mihail | Rong, Zhouyi | Paetzold, Johannes Christian | Wiestler, Benedikt | ... | Ertürk, Ali",Nature Methods (2024).,http://dx.doi.org/10.1038/s41592-024-02245-2,https://scholargps.com/scholars/32739527174271/daniel-rueckert
Daniel Rueckert,More is Not Always Better: Exploring Early Repair of DNNs,http://dx.doi.org/10.1145/3643786.3648024,"Mancu, Andrei | Laurent, Thomas | Rieger, Franz | Arcaini, Paolo | Ishikawa, Fuyuki | Rueckert, Daniel",DeepTest '24: 5th IEEE/ACM International Workshop on Deep Learning for Testing and Testing for Deep Learning (2024),http://dx.doi.org/10.1145/3643786.3648024,https://scholargps.com/scholars/32739527174271/daniel-rueckert
Daniel Rueckert,DeepMesh: Mesh-Based Cardiac Motion Tracking Using Deep Learning,http://dx.doi.org/10.1109/TMI.2023.3340118,"Meng, Qingjie | Bai, Wenjia | O’Regan, Declan P. | Rueckert, Daniel","IEEE Transactions on Medical Imaging, volume 43, issue 4, pages 1489-1500 (2024).",http://dx.doi.org/10.1109/TMI.2023.3340118,https://scholargps.com/scholars/32739527174271/daniel-rueckert
Daniel Rueckert,Anatomical attention can help to segment the dilated pancreatic duct in abdominal CT,http://dx.doi.org/10.1007/s11548-023-03049-z,"Shen, Chen | Roth, Holger R. | Hayashi, Yuichiro | Oda, Masahiro | Sato, Gen | Miyamoto, Tadaaki | Rueckert, Daniel | Mori, Kensaku","International Journal of Computer Assisted Radiology and Surgery, volume 19, issue 4, pages 655-664 (2024).",http://dx.doi.org/10.1007/s11548-023-03049-z,https://scholargps.com/scholars/32739527174271/daniel-rueckert
Daniel Rueckert,Federated learning is not a cure-all for data ethics,http://dx.doi.org/10.1038/s42256-024-00813-x,"Bak, Marieke | Madai, Vince I. | Celi, Leo Anthony | Kaissis, Georgios A. | Cornet, Ronald | Maris, Menno | Rueckert, Daniel | Buyx, Alena | McLennan, Stuart","Nature Machine Intelligence, volume 6, issue 4, pages 370-372 (2024).",http://dx.doi.org/10.1038/s42256-024-00813-x,https://scholargps.com/scholars/32739527174271/daniel-rueckert
Daniel Rueckert,Recommender-based bone tumour classification with radiographs—a link to the past,http://dx.doi.org/10.1007/s00330-024-10672-0,"Hinterwimmer, Florian | Serena, Ricardo Smits | Wilhelm, Nikolas | Breden, Sebastian | Consalvo, Sarah | Seidl, Fritz | Juestel, Dominik | Burgkart, Rainer H. H. | Woertler, Klaus | von Eisenhart-Rothe, Ruediger | ... | Rueckert, Daniel",European Radiology (2024).,http://dx.doi.org/10.1007/s00330-024-10672-0,https://scholargps.com/scholars/32739527174271/daniel-rueckert
Daniel Rueckert,Preserving fairness and diagnostic accuracy in private large-scale AI models for medical imaging,http://dx.doi.org/10.1038/s43856-024-00462-6,"Tayebi Arasteh, Soroosh | Ziller, Alexander | Kuhl, Christiane | Makowski, Marcus | Nebelung, Sven | Braren, Rickmer | Rueckert, Daniel | Truhn, Daniel | Kaissis, Georgios","Communications Medicine, volume 4, issue 1 (2024).",http://dx.doi.org/10.1038/s43856-024-00462-6,https://scholargps.com/scholars/32739527174271/daniel-rueckert
Daniel Rueckert,CHeart: A Conditional Spatio-Temporal Generative Model for Cardiac Anatomy,http://dx.doi.org/10.1109/TMI.2023.3331982,"Qiao, Mengyun | Wang, Shuo | Qiu, Huaqi | de Marvao, Antonio | O’Regan, Declan P. | Rueckert, Daniel | Bai, Wenjia","IEEE Transactions on Medical Imaging, volume 43, issue 3, pages 1259-1269 (2024).",http://dx.doi.org/10.1109/TMI.2023.3331982,https://scholargps.com/scholars/32739527174271/daniel-rueckert
Daniel Rueckert,Differentially Private Guarantees for Analytics and Machine Learning on Graphs: A Survey of Results,http://dx.doi.org/10.29012/jpc.820,"Mueller, Tamara T. | Usynin, Dmitrii | Paetzold, Johannes C. | Braren, Rickmer | Rueckert, Daniel | Kaissis, Georgios","Journal of Privacy and Confidentiality, volume 14, issue 1 (2024).",http://dx.doi.org/10.29012/jpc.820,https://scholargps.com/scholars/32739527174271/daniel-rueckert
Daniel Rueckert,The role of the retinal vasculature in age-related macular degeneration: a spotlight on OCTA,http://dx.doi.org/10.1038/s41433-023-02721-7,"Taylor, Thomas R. P. | Menten, Martin J. | Rueckert, Daniel | Sivaprasad, Sobha | Lotery, Andrew J.","Eye, volume 38, issue 3, pages 442-449 (2024).",http://dx.doi.org/10.1038/s41433-023-02721-7,https://scholargps.com/scholars/32739527174271/daniel-rueckert
Jianzhou Wang,A novel multivariate combined power load forecasting system based on feature selection and multi-objective intelligent optimization,http://dx.doi.org/10.1016/j.eswa.2023.122970,"Xing, Qianyi | Huang, Xiaojia | Wang, Jianzhou | Wang, Shuai","Expert Systems with Applications, volume 244 (2024).",http://dx.doi.org/10.1016/j.eswa.2023.122970,https://scholargps.com/scholars/80604708315804/jianzhou-wang
Jianzhou Wang,A wind speed forecasting system for the construction of a smart grid with two-stage data processing based on improved ELM and deep learning strategies,http://dx.doi.org/10.1016/j.eswa.2023.122487,"Wang, Jianzhou | Niu, Xinsong | Zhang, Lifang | Liu, Zhenkun | Huang, Xiaojia","Expert Systems with Applications, volume 241 (2024).",http://dx.doi.org/10.1016/j.eswa.2023.122487,https://scholargps.com/scholars/80604708315804/jianzhou-wang
Jianzhou Wang,Novel wind-speed prediction system based on dimensionality reduction and nonlinear weighting strategy for point-interval prediction,http://dx.doi.org/10.1016/j.eswa.2023.122477,"Wang, Xinyu | Wang, Jianzhou | Niu, Xinsong | Wu, Chunying","Expert Systems with Applications, volume 241 (2024).",http://dx.doi.org/10.1016/j.eswa.2023.122477,https://scholargps.com/scholars/80604708315804/jianzhou-wang
Jianzhou Wang,Short-term wind speed forecasting based on recurrent neural networks and Levy crystal structure algorithm,http://dx.doi.org/10.1016/j.energy.2024.130580,"Zheng, Jingwei | Wang, Jianzhou","Energy, volume 293 (2024).",http://dx.doi.org/10.1016/j.energy.2024.130580,https://scholargps.com/scholars/80604708315804/jianzhou-wang
Jianzhou Wang,A novel combined wind speed forecasting system based on fuzzy granulation and multi-objective optimization,http://dx.doi.org/10.1063/5.0175387,"Yang, Chenglin | Wang, Jianzhou","Journal of Renewable and Sustainable Energy, volume 16, issue 2 (2024).",http://dx.doi.org/10.1063/5.0175387,https://scholargps.com/scholars/80604708315804/jianzhou-wang
Jianzhou Wang,A structure for predicting wind speed using fuzzy granulation and optimization techniques,http://dx.doi.org/10.1007/s10489-023-04906-9,"Wang, ShiWen | Wang, Jianzhou | Zeng, Bo | Zhao, Weigang","Applied Intelligence, volume 54, issue 5, pages 3859-3883 (2024).",http://dx.doi.org/10.1007/s10489-023-04906-9,https://scholargps.com/scholars/80604708315804/jianzhou-wang
Jianzhou Wang,A multi-variable hybrid system for port container throughput deterministic and uncertain forecasting,http://dx.doi.org/10.1016/j.eswa.2023.121546,"Wang, Jianzhou | Shao, Yuanyuan | Jiang, He | An, Yining","Expert Systems with Applications, volume 237 (2024).",http://dx.doi.org/10.1016/j.eswa.2023.121546,https://scholargps.com/scholars/80604708315804/jianzhou-wang
Jianzhou Wang,Nonlinear fuzzy forecasting system for wind speed interval forecasting based on self-adaption feature selecting and Bi-LSTM,http://dx.doi.org/10.1007/s11760-023-02759-w,"Zhang, Haipeng | Wang, Jianzhou | Li, Qiwei","Signal, Image and Video Processing, volume 18, issue 2, pages 1249-1258 (2024).",http://dx.doi.org/10.1007/s11760-023-02759-w,https://scholargps.com/scholars/80604708315804/jianzhou-wang
Jianzhou Wang,Hybrid ultra-short-term PV power forecasting system for deterministic forecasting and uncertainty analysis,http://dx.doi.org/10.1016/j.energy.2023.129898,"Wang, Jianzhou | Yu, Yue | Zeng, Bo | Lu, Haiyan","Energy, volume 288 (2024).",http://dx.doi.org/10.1016/j.energy.2023.129898,https://scholargps.com/scholars/80604708315804/jianzhou-wang
Jianzhou Wang,A Novel Prediction‐Integration Forecasting System for Short Wind Speed Based on Combined Data Preprocessing Technique and Weight Determination Strategy,http://dx.doi.org/10.1002/ente.202300889,"Wang, Xuhui | An, Yining | Wang, Jianzhou | Shao, Yuanyuan","Energy Technology, volume 12, issue 2 (2024).",http://dx.doi.org/10.1002/ente.202300889,https://scholargps.com/scholars/80604708315804/jianzhou-wang
Jianzhou Wang,"Forecasting VaR and ES by using deep quantile regression, GANs-based scenario generation, and heterogeneous market hypothesis",http://dx.doi.org/10.1186/s40854-023-00564-5,"Wang, Jianzhou | Wang, Shuai | Lv, Mengzheng | Jiang, He","Financial Innovation, volume 10, issue 1 (2024).",http://dx.doi.org/10.1186/s40854-023-00564-5,https://scholargps.com/scholars/80604708315804/jianzhou-wang
Jianzhou Wang,A Multitask Integrated Deep-Learning Probabilistic Prediction for Load Forecasting,http://dx.doi.org/10.1109/TPWRS.2023.3257353,"Wang, Jianzhou | Wang, Kang | Li, Zhiwu | Lu, Haiyan | Jiang, He | Xing, Qianyi","IEEE Transactions on Power Systems, volume 39, issue 1, pages 1240-1250 (2024).",http://dx.doi.org/10.1109/TPWRS.2023.3257353,https://scholargps.com/scholars/80604708315804/jianzhou-wang
Jianzhou Wang,"Short-term power load forecasting system based on rough set, information granule and multi-objective optimization",http://dx.doi.org/10.1016/j.asoc.2023.110692,"Wang, Jianzhou | Wang, Kang | Li, Zhiwu | Lu, Haiyan | Jiang, He","Applied Soft Computing, volume 146 (2023).",http://dx.doi.org/10.1016/j.asoc.2023.110692,https://scholargps.com/scholars/80604708315804/jianzhou-wang
